word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
:indefinitely,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:massive,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
:unfortunately,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:highest,0,0,0,0,0,1,0,0,0,4,1,0,0,0,2,0,0
:rob,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:piece,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:irrigation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:wilderness,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:blossom,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:tangible,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:creation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:supreme,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1
:chaos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:lenin,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:shakespeare,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0
:verse,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:breathe,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:eyes,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0
:consoled,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
:sonnets,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
:maintains,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
:reconciled,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:suspecting,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:wrote,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
:effective,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:secures,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:solid,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
:michaelangelo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:maintained,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
:debts,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
:impecunious,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:temperamental,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:forthe,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:temperamentally,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:primarily,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:hire,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:corporations,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:directed,0,0,0,0,0,2,2,2,2,0,0,1,0,0,2,0,0
:philistines,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
:insist,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:nonsense,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
:inquire,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:jounalists,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:policy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:worked,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
:livelihood,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:prostitute,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:reconciling,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:cynical,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
:wholehearted,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:undertake,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:alternative,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
:starving,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:advised,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
:chooses,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
:preference,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:seeming,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:scarcely,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
:privilege,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
:otherwlse,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:series,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:detached,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:incidents,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:movement,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
:unity,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
:blown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:winds,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
:circumstance,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
:arriving,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
:consistent,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
:mainly,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
:15,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
:major,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
:minor,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0
:relaxation,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
:tenseness,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:preoccupations,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
:financial,0,0,0,0,0,0,3,0,0,0,1,1,2,0,0,0,0
:occupy,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
:matrimonial,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
:abreast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:research,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
:warmth,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
:vividness,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:belonging,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:intitmately,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:reads,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
:spirit,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
:critically,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:disinterestedly,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:follow,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
:responsibilities,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:lying,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
:nervous,0,0,0,0,0,0,1,0,0,0,1,0,12,0,0,0,0
:strain,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0
:inability,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:practical,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1
:fallow,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:subconscious,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0
:matures,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:excitability,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:sagacity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:irritability,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:tired,0,0,0,0,0,0,2,0,0,0,3,0,3,0,1,0,0
:fade,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
:vicious,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
:breakdown,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
:restful,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:action,0,0,0,0,0,0,2,0,1,3,0,0,1,0,0,0,1
:decisions,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
:volition,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:fatiguing,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0
:hurriedly,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:decision,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0
:subeonscious,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:mental,0,0,0,0,0,0,2,0,0,0,0,0,3,1,2,0,3
:proccsses,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:intervening,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0
:forgotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
:exhausted,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
:involve,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0
:quick,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:exciting,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,0
:fatigne,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
:preoccupy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:subconscios,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:amusements,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0
:theatre,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
:golf,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
:irreproachable,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:bookish,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:unconnected,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:waking,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:leaves,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
:office,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0
:govern,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
:irresponsible,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:exceptions,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:usual,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:teachers,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
:talk,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:shop,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:conscientiousness,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:improves,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:narrowness,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:fanaticism,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
:acitivity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:unaffected,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:answers,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:planet,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
:ignore,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
:kuowledge,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
:imperfect,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:theatte,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:listening,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:tragic,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
:comic,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
:bizarre,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
:forgoing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
:privileges,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:consoling,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:excited,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:strained,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
:impressed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
:comprised,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:estimation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:harder,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:strenuous,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,0
:falling,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:remembering,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
:supposing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
:incidental,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
:fanatical,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:prophylactic,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:invoke,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:impartial,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
:contest,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0
:presents,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
:methods,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
:calculated,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
:suspicion,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
:insult,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:nation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:imbibed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:efficiency,0,0,0,0,0,0,1,3,0,0,0,0,2,0,1,0,0
:dubious,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:victorious,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:consequences,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
:disastrous,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
:furniture,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:partial,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
:emergence,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
:barbarism,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:brevity,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
:astronomical,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:epochs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:moulded,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:battle,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
:darkness,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:slowly,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
:emerging,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
:nay,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
:defeat,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
:sustained,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
:momentariness,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:unwilling,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
:degrading,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
:weapons,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:unfolding,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:army,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
:attained,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
:wiil,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0
:communion,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:negligible,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
:organise,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:orthodox,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
:religions,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:appeal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:obscurantist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:focusing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
:realising,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0
:likelihood,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
:immeasurably,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
:minuteness,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
:emphasise,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:insignificance,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:designed,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
:impress,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
:greatness,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
:depths,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
:stellar,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:spinoza,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:bondage,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:access,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:students,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
:convey,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:littie,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0
:temporarily,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:briefly,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:allows,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
:petty,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:dreading,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:store,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:windows,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:letting,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:blow,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
:freely,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
:limitations,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:permit,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
:mirrors,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:emancipation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
:vicissitudes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:leaving,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1
:speculations,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:returning,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:consideration,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:wrong,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,2,2
:bachelors,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
:quarrelled,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:illnesses,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:businessmen,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
:stress,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
:periods,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
:stared,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:boon,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
:detective,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:stories,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:popular,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:astronomy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:fourth,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0
:console,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:excavations,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:ur,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:chaldees,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:acting,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1
:distract,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
:unwisely,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:arrives,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
:irreparable,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:sunk,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
:occasion,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,0
:unavoidable,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
:minimise,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
:aim,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
:extracting,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:uttermost,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:drop,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:mistortune,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:broken,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:everyman,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:utmost,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:drugs,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0
:channels,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
:difflcult,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:suffused,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:bear,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1
:cultivated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:undisturbed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
:associations,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
:surmount,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:narrowed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:defeated,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
:severai,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:sensibility,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:strike,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
:intensity,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0
:puts,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:meaning,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0
:pursues,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:subsidiary,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
:addition,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
:central,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:16,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
:golden,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
:rejecting,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:scorn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:extremes,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
:evidence,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
:favour,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
:preserve,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
:doctrines,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:advocates,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:preached,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
:saints,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
:mystics,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:muscular,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
:christians,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
:opposing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:schools,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:want,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
:drops,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
:mouth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:fruit,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
:avoidable,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
:tangles,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:coping,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:multitudinous,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:assailed,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:inherits,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:ample,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:slip,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:indolent,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:disposition,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0
:exertion,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
:fat,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:lazy,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
:luck,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
:natured,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:uneasy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:regulated,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:intolerably,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:blessing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:gift,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
:gods,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:inward,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0
:emphasising,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:indian,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
:fakir,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
